,WeightClass,RedStance,BlueStance,Age_diff,Height_diff,Reach_diff,Weight_diff,Red_wins_loss_diff,Blue_wins_loss_diff,Red_Blue_Wins_diff,Red_Blue_Loss_diff,Red_Blue_wins_loss_diff,Red_Blue_curr_streak_diff,Red_Blue_SignStrikAvg_diff,Red_Blue_SuccTDAvg_diff,Red_Blue_AvgSubAtt_diff
196,5,1.0,1.0,-3,-2.539999999999992,10.159999999999997,0,2,3,-3,-2,-1,0.0,-0.17100000000000026,-1.0799999999999998,-0.4
197,2,0.0,1.0,-5,-10.159999999999997,-10.159999999999997,0,8,6,2,0,2,-3.0,-0.23189999999999977,0.3678,0.09999999999999998
198,2,1.0,1.0,-7,-2.5400000000000205,0.0,0,4,-1,2,-3,5,0.0,1.536,0.40800000000000003,-1.0
199,0,1.0,1.0,4,-5.079999999999984,-7.6200000000000045,0,2,0,5,3,2,2.0,0.8476999999999999,-0.7272,0.5
200,1,0.0,1.0,-1,2.5400000000000205,5.0800000000000125,0,0,0,2,2,0,-3.0,-0.7911999999999999,-0.4837,1.1
201,0,1.0,0.0,-7,5.0800000000000125,5.0800000000000125,0,6,2,2,-2,4,2.0,-1.6287000000000003,1.9907,0.4
202,4,1.0,1.0,-3,2.539999999999992,2.539999999999992,0,2,0,0,-2,2,1.0,0.010399999999999743,0.06420000000000003,-2.4
203,6,1.0,1.0,-6,0.0,10.159999999999997,0,-1,-1,-1,-1,0,-2.0,-1.6596000000000006,0.22080000000000002,0.2
204,4,1.0,1.0,-6,10.159999999999997,20.319999999999993,0,1,-1,2,0,2,2.0,-3.0285999999999995,1.94,3.9
205,7,1.0,1.0,-4,0.0,2.539999999999992,29,4,-1,2,-3,5,3.0,0.10320000000000018,0.3809,-0.2
206,0,1.0,1.0,-2,5.079999999999984,7.6200000000000045,0,-1,0,0,1,-1,-1.0,-0.4448000000000001,-0.4,0.0
207,0,0.0,1.0,1,2.539999999999992,2.539999999999992,0,5,3,2,0,2,-2.0,0.9008,-0.2116,-0.8999999999999999
208,2,0.0,1.0,1,0.0,2.539999999999992,0,3,-1,1,-3,4,2.0,1.4535000000000005,0.0035999999999999366,0.6
209,3,1.0,1.0,4,-2.539999999999992,-7.619999999999976,0,-5,0,0,5,-5,0.0,-0.7515000000000001,-2.4892000000000003,-1.3
210,0,0.0,1.0,-1,7.6200000000000045,5.0800000000000125,0,2,1,2,1,1,-4.0,0.08140000000000014,1.5472000000000001,0.7
211,2,1.0,1.0,-2,-5.079999999999984,-7.619999999999976,0,0,0,-2,-2,0,-2.0,-0.6614999999999998,-0.23750000000000004,0.7000000000000001
212,2,1.0,1.0,-6,2.5400000000000205,7.619999999999976,0,4,2,2,0,2,2.0,-2.1198999999999995,0.40259999999999996,-1.4
213,1,1.0,1.0,1,-10.160000000000025,-12.700000000000017,0,0,-4,7,3,4,1.0,-0.3853,0.20579999999999998,0.29999999999999993
214,0,0.0,1.0,-5,-7.619999999999976,-2.539999999999992,0,3,2,4,3,1,0.0,0.7274999999999999,0.6091000000000001,-1.9000000000000001
215,3,1.0,1.0,-1,0.0,-7.6200000000000045,0,1,0,0,-1,1,0.0,-0.20199999999999974,2.0385,-0.8
216,0,1.0,1.0,1,-5.0800000000000125,5.079999999999984,0,3,-4,3,-4,7,4.0,1.0729999999999997,-0.0912,0.0
217,7,1.0,0.0,6,2.5400000000000205,12.699999999999989,-25,2,0,2,0,2,0.0,-1.4076000000000002,-0.9285000000000001,-0.4
218,0,1.0,1.0,2,0.0,0.0,0,5,6,4,5,-1,-5.0,-0.1943999999999999,-0.11899999999999988,0.10000000000000003
219,4,1.0,1.0,-3,2.539999999999992,7.619999999999976,0,5,2,5,2,3,1.0,0.3166000000000002,-0.18080000000000004,0.0
220,3,0.0,1.0,8,2.539999999999992,2.5400000000000205,10,5,3,11,9,2,-4.0,-1.0364000000000002,-0.2911,0.1
221,4,1.0,1.0,-5,7.619999999999976,-5.0800000000000125,0,2,0,1,-1,2,-3.0,-0.03639999999999999,1.2742,1.7
222,2,0.0,1.0,8,15.23999999999998,7.6200000000000045,0,1,4,3,6,-3,-3.0,1.2509,0.23339999999999983,-0.30000000000000004
223,0,1.0,1.0,-11,-10.159999999999997,-12.700000000000017,0,3,0,-1,-4,3,1.0,2.061700000000001,0.8918000000000001,-0.4
224,0,1.0,1.0,11,2.5400000000000205,2.539999999999992,10,3,0,5,2,3,1.0,0.4575,-0.020100000000000007,0.5
225,1,0.0,1.0,3,0.0,7.6200000000000045,0,6,0,6,0,6,5.0,-0.21489999999999987,1.5590000000000002,-0.5
226,0,1.0,0.0,-3,0.0,-2.539999999999992,0,2,-2,0,-4,4,4.0,-0.2093999999999996,0.2850000000000001,0.3999999999999999
227,5,1.0,1.0,-3,10.159999999999997,7.6200000000000045,0,-1,3,-3,1,-4,1.0,-0.2762,-2.0246000000000004,-0.5999999999999999
228,4,1.0,1.0,-2,2.5400000000000205,2.539999999999992,0,-1,-1,0,0,0,3.0,0.9554999999999996,-0.14840000000000003,0.6
229,6,1.0,1.0,5,2.539999999999992,-2.539999999999992,0,6,3,3,0,3,2.0,0.4807999999999999,-0.292,0.09999999999999998
230,2,1.0,1.0,3,-10.159999999999997,-2.539999999999992,0,5,1,8,4,4,-2.0,-0.5790000000000004,0.05740000000000001,-2.5999999999999996
231,6,1.0,1.0,0,5.079999999999984,0.0,20,4,3,9,8,1,3.0,0.2604000000000002,-0.43899999999999995,-0.5000000000000001
232,1,1.0,1.0,0,-12.700000000000017,-15.240000000000009,0,3,4,-1,0,-1,-2.0,0.6316999999999997,-0.7150000000000001,1.1
233,4,1.0,1.0,-11,0.0,-12.699999999999989,0,7,1,6,0,6,6.0,1.4780000000000004,0.31350000000000006,0.3
234,5,1.0,1.0,-7,2.5400000000000205,2.539999999999992,0,2,-1,-1,-4,3,0.0,-1.3512,0.5419999999999999,0.8
235,2,1.0,1.0,6,-7.6200000000000045,-10.159999999999997,0,7,1,8,2,6,2.0,0.8994,-0.40449999999999997,0.2
236,2,1.0,1.0,1,5.079999999999984,0.0,-10,0,2,4,6,-2,-3.0,-0.16199999999999992,-0.3245,0.5
237,1,1.0,1.0,-4,2.5400000000000205,2.5400000000000205,0,3,-1,3,-1,4,4.0,3.738800000000001,0.0,0.5
238,0,1.0,1.0,9,-5.079999999999984,-2.5400000000000205,0,0,4,-2,2,-4,-5.0,0.21479999999999988,-0.5828999999999999,-0.5000000000000001
239,7,1.0,1.0,13,-2.539999999999992,0.0,-25,4,4,20,20,0,-2.0,-0.8462000000000001,0.07700000000000001,0.0
240,0,1.0,1.0,-8,-5.0800000000000125,2.539999999999992,0,3,1,0,-2,2,4.0,-0.5226000000000004,2.5414,2.3
241,1,1.0,1.0,3,-7.6200000000000045,-2.5400000000000205,0,5,2,7,4,3,-4.0,-1.2383999999999997,1.4600000000000004,0.3
242,5,1.0,0.0,2,0.0,-7.6200000000000045,0,11,3,13,5,8,-2.0,-2.2658,-0.2966,-1.8
243,7,0.0,1.0,-3,-10.159999999999997,10.160000000000025,7,4,7,-5,-2,-3,-4.0,-0.34569999999999945,-0.28350000000000003,-0.2
244,5,0.0,0.0,-5,-10.159999999999997,-7.6200000000000045,0,3,5,4,6,-2,1.0,-2.1041999999999996,0.05540000000000006,0.0
245,5,1.0,1.0,-3,-7.6200000000000045,-17.78,0,1,0,1,0,1,1.0,3.7802000000000007,-0.1092,-0.9
246,6,1.0,1.0,-2,10.159999999999997,17.78,0,3,1,1,-1,2,-2.0,-0.24809999999999954,0.2652,0.8
247,3,0.0,1.0,-7,2.5400000000000205,10.159999999999997,0,4,3,0,-1,1,2.0,-0.45650000000000013,-0.49579999999999996,0.0
248,2,1.0,1.0,3,7.6200000000000045,5.0800000000000125,0,2,0,3,1,2,3.0,-0.34340000000000015,-0.125,-1.3
249,4,1.0,1.0,-7,2.539999999999992,0.0,0,3,4,-4,-3,-1,-1.0,0.7398000000000005,1.0703000000000003,0.1
250,1,1.0,0.0,8,5.079999999999984,12.699999999999989,0,4,-3,8,1,7,2.0,0.04699999999999993,0.4585,0.8
251,6,1.0,1.0,3,-2.539999999999992,-15.240000000000009,0,1,0,0,-1,1,2.0,0.23319999999999985,3.905,-0.7
252,1,1.0,1.0,-4,0.0,2.5400000000000205,0,1,2,0,1,-1,0.0,-0.8403999999999998,-0.6719999999999999,0.0
253,0,1.0,1.0,8,-2.5400000000000205,-12.700000000000017,0,4,5,3,4,-1,-4.0,0.13340000000000019,-0.26280000000000003,-0.8
254,1,1.0,1.0,8,0.0,5.0800000000000125,0,2,4,1,3,-2,-1.0,-0.1963999999999999,0.026999999999999996,0.2
255,2,1.0,1.0,-8,-5.0800000000000125,0.0,0,0,-2,0,-2,2,1.0,-0.9241999999999999,0.27,0.0
256,1,1.0,1.0,-2,5.0800000000000125,2.539999999999992,0,1,1,0,0,0,0.0,-1.7245,2.208,0.7000000000000001
257,0,1.0,1.0,1,-20.319999999999993,-15.240000000000009,0,2,0,0,-2,2,1.0,-0.0838000000000001,2.114,1.0
258,4,1.0,0.0,-4,-2.539999999999992,-12.700000000000017,0,-1,-1,0,0,0,-1.0,-0.6246000000000003,-0.5542,0.0
259,0,1.0,1.0,1,-7.6200000000000045,-10.159999999999997,0,1,2,-1,0,-1,0.0,-0.6000000000000001,-0.1845,3.5999999999999996
260,0,0.0,0.0,-5,2.5400000000000205,5.0800000000000125,0,-1,-2,0,-1,1,1.0,4.2365,0.1026,0.0
261,2,1.0,0.0,-6,-12.699999999999989,-10.159999999999997,0,2,-2,3,-1,4,3.0,0.8106,1.4992,-7.800000000000001
262,2,0.0,1.0,-3,5.0800000000000125,5.0800000000000125,0,-1,1,-2,0,-2,0.0,0.7141000000000002,-0.2799999999999998,0.9000000000000001
263,0,1.0,1.0,2,2.5400000000000205,-7.6200000000000045,0,3,0,2,-1,3,2.0,-0.5241000000000002,0.5519999999999998,-0.6
264,5,1.0,1.0,11,-10.159999999999997,5.0800000000000125,0,4,3,5,4,1,1.0,-0.23550000000000004,-0.12359999999999996,-1.2
265,6,0.0,1.0,-2,2.539999999999992,2.5400000000000205,0,2,3,-2,-1,-1,-3.0,-0.1499999999999999,0.008000000000000007,0.3
266,1,1.0,1.0,-12,0.0,-10.159999999999997,0,2,0,1,-1,2,0.0,-1.0465999999999998,1.3453,0.8
267,5,1.0,1.0,-1,-5.079999999999984,-7.6200000000000045,0,2,-1,0,-3,3,0.0,1.1502000000000003,-0.8621,-1.0
268,5,1.0,1.0,4,-5.079999999999984,-12.700000000000017,0,1,0,3,2,1,-1.0,-0.8028999999999997,-2.244,0.10000000000000009
269,4,1.0,0.0,0,7.6200000000000045,5.0800000000000125,0,1,0,0,-1,1,-1.0,-0.5876000000000001,-0.7496,2.0
270,3,1.0,0.0,0,5.079999999999984,-5.079999999999984,0,3,3,3,3,0,-3.0,-1.1014000000000004,-0.35250000000000004,1.3
271,4,1.0,1.0,3,-10.159999999999997,-15.240000000000009,0,2,2,0,0,0,0.0,-1.0102999999999998,0.0732,0.0
272,1,1.0,1.0,0,-10.160000000000025,-22.859999999999985,0,0,-1,3,2,1,0.0,1.8299999999999998,0.6392,0.0
273,0,1.0,1.0,6,-2.5400000000000205,2.539999999999992,0,-2,0,0,2,-2,-1.0,1.0936,0.3245,-0.20000000000000007
274,1,1.0,1.0,1,-2.5400000000000205,5.0800000000000125,0,3,3,2,2,0,-1.0,-0.7538000000000005,0.5015,0.1
275,0,1.0,1.0,6,10.159999999999997,7.619999999999976,10,2,1,-1,-2,1,3.0,-0.4339000000000004,1.2810000000000001,-0.30000000000000004
276,1,1.0,0.0,2,0.0,-22.859999999999985,0,2,2,3,3,0,0.0,-0.15870000000000006,0.7323,-0.3
277,0,1.0,0.0,-1,-5.0800000000000125,7.619999999999976,0,-2,0,0,2,-2,-2.0,-1.1002999999999998,0.0396,0.0
278,3,0.0,0.0,-3,2.5400000000000205,-5.079999999999984,0,13,15,-9,-7,-2,12.0,-1.0865,1.2443000000000002,-0.19999999999999996
279,5,1.0,1.0,0,0.0,10.159999999999997,0,9,3,9,3,6,0.0,-1.0833999999999997,0.22920000000000001,0.2
280,5,1.0,0.0,2,7.6200000000000045,17.78,0,5,2,6,3,3,-1.0,-0.46240000000000014,-0.14900000000000002,0.6
281,4,1.0,1.0,1,2.539999999999992,10.159999999999997,0,0,7,-6,1,-7,-3.0,0.20419999999999972,0.21659999999999996,0.39999999999999997
282,4,1.0,1.0,-4,10.159999999999997,12.700000000000017,0,7,7,2,2,0,0.0,0.25259999999999994,0.1388,0.09999999999999998
283,5,1.0,0.0,3,2.539999999999992,-2.539999999999992,0,2,1,-2,-3,1,3.0,0.010199999999999765,-0.636,0.3
284,7,1.0,0.0,-1,2.539999999999992,10.159999999999997,-57,6,4,1,-1,2,-2.0,-0.47439999999999993,1.789699999999999,1.8
285,3,1.0,1.0,0,2.5400000000000205,5.079999999999984,0,8,4,3,-1,4,0.0,0.5291999999999999,0.36119999999999997,-0.19999999999999996
286,4,1.0,1.0,4,10.159999999999997,17.78,0,2,5,-8,-5,-3,0.0,0.3013000000000001,-0.38759999999999994,-0.3
287,4,1.0,1.0,0,7.6200000000000045,5.0800000000000125,0,1,-1,6,4,2,-1.0,-0.05130000000000012,-0.3424,1.6
288,1,1.0,1.0,1,-7.6200000000000045,-10.160000000000025,0,1,1,-2,-2,0,3.0,-0.6824000000000003,2.2539,-0.3
289,0,1.0,1.0,0,-5.0800000000000125,-7.6200000000000045,0,-1,2,-2,1,-3,-3.0,-0.9108,0.4181999999999999,-1.1
290,2,1.0,1.0,6,5.0800000000000125,5.0800000000000125,0,7,5,13,11,2,-3.0,-0.8969999999999998,-0.6018000000000001,-0.5
291,4,1.0,1.0,-6,0.0,2.5400000000000205,0,3,3,1,1,0,-1.0,0.7076999999999998,-0.5712999999999999,-0.8
292,4,1.0,1.0,2,7.619999999999976,12.700000000000017,0,1,0,0,-1,1,1.0,1.1837,2.615,-1.0
293,1,1.0,0.0,3,0.0,0.0,0,4,-1,5,0,5,0.0,0.31269999999999953,-0.039599999999999996,0.0
294,0,1.0,1.0,-8,-2.5400000000000205,-5.0800000000000125,0,3,-2,-7,-12,5,-2.0,-1.2473999999999998,0.4960000000000001,0.1
295,3,1.0,0.0,8,-17.78,-7.619999999999976,0,0,0,0,0,0,0.0,0.7094000000000005,0.23099999999999998,-0.7
296,6,1.0,1.0,-5,0.0,17.78,0,0,-1,0,-1,1,1.0,1.4360999999999995,-0.6759999999999999,0.8
297,1,1.0,1.0,-3,2.539999999999992,-2.539999999999992,0,0,0,-1,-1,0,1.0,-0.3098999999999996,-0.4116,0.19999999999999996
298,5,1.0,1.0,0,7.6200000000000045,15.240000000000009,0,-1,1,-7,-5,-2,1.0,-0.19200000000000017,1.4304999999999999,-0.8
299,0,1.0,1.0,0,2.5400000000000205,5.0800000000000125,0,2,0,1,-1,2,0.0,0.5914999999999997,0.5215999999999997,-0.3
300,1,1.0,1.0,4,0.0,-2.5400000000000205,0,2,0,2,0,2,0.0,-1.7657999999999996,0.7635,-0.6
301,0,1.0,1.0,5,0.0,-10.159999999999997,0,1,0,2,1,1,0.0,-2.2873,0.01709999999999999,0.5
302,7,1.0,1.0,8,2.539999999999992,-2.539999999999992,14,8,4,13,9,4,-4.0,-0.7444999999999999,-0.3069,-0.6
303,4,0.0,1.0,0,-17.78,0.0,0,4,2,6,4,2,1.0,0.41179999999999994,0.13160000000000005,0.0
304,6,1.0,1.0,3,-10.159999999999997,-2.5400000000000205,0,7,5,4,2,2,-1.0,-2.3361,-0.5045999999999999,-0.09999999999999998
305,3,1.0,0.0,8,5.079999999999984,20.32000000000002,0,4,4,5,5,0,-3.0,-0.2856000000000003,-2.802,-0.4
306,2,0.0,1.0,4,-10.159999999999997,-12.700000000000017,0,4,5,10,11,-1,-5.0,-0.5039000000000002,-0.04199999999999998,0.29999999999999993
307,7,1.0,1.0,-3,-7.6200000000000045,-15.240000000000009,-5,4,1,4,1,3,1.0,1.4623,0.33,0.2
308,3,0.0,1.0,-8,5.079999999999984,12.700000000000017,0,3,1,3,1,2,1.0,-0.2204000000000006,0.348,2.3
309,3,1.0,1.0,1,0.0,10.159999999999997,0,1,1,3,3,0,1.0,-1.3493999999999997,0.8195999999999999,0.7
310,0,1.0,1.0,-5,0.0,2.539999999999992,0,2,3,-5,-4,-1,0.0,-0.506,1.0564,0.0
311,4,1.0,1.0,-4,-17.78,-12.700000000000017,0,2,0,1,-1,2,1.0,1.1084000000000005,0.1965,-0.9
312,0,1.0,0.0,6,5.079999999999984,0.0,-10,-1,1,0,2,-2,2.0,0.7509999999999999,0.09250000000000003,-0.7000000000000001
313,0,0.0,0.0,3,2.539999999999992,7.6200000000000045,0,4,-1,6,1,5,0.0,0.37629999999999986,-0.29100000000000004,-0.3
314,0,1.0,1.0,6,-7.6200000000000045,-2.539999999999992,0,8,3,8,3,5,2.0,0.06329999999999991,0.9250999999999999,0.30000000000000004
315,1,1.0,0.0,7,-2.539999999999992,0.0,0,14,7,11,4,7,-7.0,-0.5594000000000001,0.1162,0.0
316,6,1.0,1.0,9,5.079999999999984,-2.5400000000000205,0,4,5,9,10,-1,-4.0,0.3186000000000002,-2.5072,-0.20000000000000007
317,5,1.0,0.0,3,-5.0800000000000125,-5.0800000000000125,0,6,0,5,-1,6,6.0,0.07879999999999976,0.5218,0.8
318,5,1.0,0.0,5,5.0800000000000125,2.539999999999992,0,2,7,2,7,-5,-8.0,-1.0389999999999997,-0.5999999999999999,1.1
319,2,1.0,1.0,0,0.0,-2.539999999999992,0,5,4,1,0,1,-3.0,0.6649999999999998,-0.9164000000000001,-0.20000000000000007
320,0,1.0,1.0,16,0.0,-5.079999999999984,0,2,1,7,6,1,2.0,0.8712999999999997,-1.2897999999999998,0.0
321,3,1.0,1.0,0,0.0,-5.0800000000000125,0,3,1,2,0,2,2.0,0.30489999999999995,-2.9907,-0.6
322,3,0.0,1.0,-1,-2.539999999999992,-2.5400000000000205,0,2,6,-2,2,-4,-2.0,-0.8297000000000001,-0.21580000000000005,0.8
323,3,1.0,1.0,-2,-2.539999999999992,2.539999999999992,0,1,0,-4,-5,1,2.0,0.8597999999999999,-0.7854000000000001,-0.1
324,0,1.0,1.0,6,-7.6200000000000045,-12.700000000000017,0,1,1,0,0,0,0.0,-2.43,-0.17559999999999998,2.2
325,3,1.0,1.0,-13,-5.0800000000000125,-2.539999999999992,0,1,4,-5,-2,-3,0.0,1.4668,-1.1481000000000001,-0.2
326,0,1.0,1.0,2,-2.539999999999992,-2.539999999999992,0,0,0,1,1,0,0.0,-0.02220000000000022,0.0324,0.0
327,0,1.0,1.0,-1,0.0,2.539999999999992,0,5,3,0,-2,2,2.0,-0.23930000000000007,-0.41380000000000006,0.0
328,6,1.0,1.0,1,5.0800000000000125,7.6200000000000045,0,3,0,7,4,3,-3.0,-0.1823999999999999,0.46199999999999997,1.7
329,0,1.0,1.0,0,2.539999999999992,0.0,0,1,4,2,5,-3,-1.0,0.7464999999999999,-2.2767999999999997,-1.9000000000000001
330,7,1.0,1.0,4,5.0800000000000125,2.539999999999992,-9,-1,1,0,2,-2,-2.0,-0.9326999999999999,0.6089999999999999,0.0
331,2,1.0,1.0,2,2.539999999999992,-7.6200000000000045,0,4,1,3,0,3,-2.0,0.34560000000000013,2.3960999999999997,0.30000000000000004
332,4,1.0,0.0,9,2.5400000000000205,10.159999999999997,0,3,2,11,10,1,2.0,-0.8363999999999998,0.26599999999999996,0.2
333,1,1.0,1.0,3,-2.5400000000000205,-2.539999999999992,0,9,1,15,7,8,-2.0,-3.8538000000000006,0.819,1.3
334,3,1.0,1.0,5,0.0,2.539999999999992,0,-2,-1,3,4,-1,-1.0,0.2116,0.46360000000000007,0.0
335,7,1.0,0.0,3,5.0800000000000125,7.6200000000000045,10,0,0,4,4,0,0.0,-2.0113000000000003,0.24700000000000003,0.0
336,0,0.0,1.0,2,-7.6200000000000045,2.539999999999992,0,-2,-1,0,1,-1,-1.0,-2.7699000000000003,0.247,-0.4
337,3,1.0,1.0,-4,7.6200000000000045,-2.5400000000000205,0,1,0,1,0,1,1.0,-1.2245999999999997,-2.445,-1.1
338,0,0.0,1.0,2,7.6200000000000045,7.6200000000000045,0,-1,-3,0,-2,2,2.0,0.08399999999999996,-0.673,1.2
339,3,0.0,1.0,11,-10.159999999999997,0.0,0,0,0,5,5,0,1.0,1.0645999999999995,0.11,0.9
340,6,1.0,0.0,4,0.0,0.0,0,5,6,-1,0,-1,-2.0,-0.5823,0.17,0.3
341,0,1.0,1.0,0,-2.539999999999992,0.0,0,6,6,0,0,0,1.0,0.8130000000000002,0.42459999999999987,0.5
342,3,1.0,1.0,3,0.0,2.5400000000000205,10,4,14,-13,-3,-10,0.0,0.5585999999999998,-0.10500000000000001,-0.3
343,3,1.0,1.0,7,7.6200000000000045,5.0800000000000125,0,13,6,14,7,7,-2.0,-0.022499999999999742,-0.3344999999999999,2.8
344,5,0.0,1.0,-1,2.539999999999992,10.159999999999997,0,4,-1,0,-5,5,2.0,0.1419999999999998,2.575,6.6
345,6,1.0,1.0,-1,-2.539999999999992,5.079999999999984,0,2,4,-3,-1,-2,0.0,0.8290000000000002,0.242,0.1
346,2,1.0,1.0,2,10.159999999999997,2.539999999999992,0,2,11,-8,1,-9,-1.0,-0.5408000000000002,-0.5106,-0.6
347,1,0.0,0.0,9,0.0,7.6200000000000045,0,2,0,8,6,2,1.0,-4.087199999999999,-1.5070000000000001,-2.1
348,2,1.0,1.0,1,-5.0800000000000125,-2.539999999999992,0,5,0,5,0,5,-3.0,0.9913999999999998,-0.026499999999999996,-3.3000000000000003
349,3,0.0,1.0,-6,10.159999999999997,12.700000000000017,0,4,5,-2,-1,-1,-1.0,0.5855999999999999,-0.41599999999999987,0.5000000000000001
350,0,1.0,1.0,-4,-12.699999999999989,-7.6200000000000045,10,6,5,8,7,1,0.0,1.0446,1.2069,0.09999999999999998
351,3,1.0,0.0,-3,5.0800000000000125,0.0,0,4,10,-10,-4,-6,-3.0,2.1521,-0.1935,-1.4
352,1,1.0,1.0,4,-7.6200000000000045,7.6200000000000045,0,8,4,2,-2,4,-1.0,0.4635,0.23779999999999996,1.6
353,5,1.0,1.0,-8,10.159999999999997,0.0,0,10,4,6,0,6,5.0,-0.8281999999999998,0.8178,1.4
354,2,1.0,1.0,-4,-5.0800000000000125,2.539999999999992,0,0,1,1,2,-1,1.0,0.5572999999999999,-0.46699999999999997,-1.0999999999999999
355,2,1.0,1.0,-3,2.539999999999992,0.0,0,1,2,-1,0,-1,-1.0,-0.7572999999999996,-0.5690999999999999,0.5
356,3,1.0,1.0,-8,12.699999999999989,10.159999999999997,0,2,-1,-2,-5,3,0.0,2.0467000000000004,-1.0224,0.0
357,3,1.0,1.0,1,-7.6200000000000045,-5.079999999999984,0,2,0,2,0,2,0.0,-0.5237999999999996,-0.21540000000000004,0.0
358,4,1.0,1.0,6,0.0,7.6200000000000045,0,-1,6,-2,5,-7,-1.0,-0.3315999999999999,0.3664,0.0
359,7,1.0,1.0,-5,5.0800000000000125,0.0,29,0,-2,-1,-3,2,3.0,-1.4828000000000001,3.1599999999999997,0.30000000000000004
360,1,1.0,1.0,-6,-5.079999999999984,-10.159999999999997,0,4,6,-3,-1,-2,2.0,0.3416999999999999,1.2988,-0.4
361,1,1.0,1.0,0,-2.5400000000000205,-12.700000000000017,0,1,1,0,0,0,0.0,-0.37260000000000004,0.12039999999999995,-1.4
362,1,0.0,1.0,6,2.5400000000000205,0.0,0,0,1,0,1,-1,0.0,-0.8277999999999999,1.536,1.0
363,5,1.0,1.0,-12,-2.539999999999992,2.539999999999992,0,1,1,0,0,0,0.0,-1.9684999999999997,1.2844,0.7
364,1,1.0,1.0,-2,0.0,2.539999999999992,0,1,1,0,0,0,0.0,-0.5214999999999999,0.13,0.0
365,0,1.0,1.0,-10,-7.6200000000000045,2.539999999999992,0,6,6,0,0,0,0.0,-0.10509999999999975,0.18510000000000004,1.0
366,4,1.0,0.0,3,2.539999999999992,-2.539999999999992,0,10,3,8,1,7,-1.0,1.1064,-0.2135999999999999,0.6
367,5,1.0,1.0,5,5.0800000000000125,10.159999999999997,0,4,0,7,3,4,0.0,-0.5878000000000001,1.1936999999999998,0.8
368,5,1.0,1.0,2,7.6200000000000045,-7.6200000000000045,-15,1,2,-2,-1,-1,-1.0,0.04299999999999993,0.31150000000000005,-0.3
369,2,1.0,1.0,2,2.539999999999992,5.079999999999984,0,1,-1,2,0,2,0.0,1.3563,0.295,-0.5
370,4,1.0,1.0,7,2.539999999999992,5.079999999999984,0,0,-3,3,0,3,0.0,0.33489999999999975,0.0,0.2
371,2,1.0,1.0,1,-2.5400000000000205,-5.0800000000000125,0,1,-1,1,-1,2,-2.0,0.33099999999999996,-0.3220000000000001,0.8
372,0,1.0,1.0,5,2.5400000000000205,7.6200000000000045,0,2,4,-2,0,-2,-2.0,-1.1911999999999998,-0.6079,0.7
373,2,0.0,1.0,-2,-5.079999999999984,-7.619999999999976,0,2,1,3,2,1,1.0,0.9000000000000001,-0.8708,-1.5
374,2,1.0,1.0,-5,2.539999999999992,-2.539999999999992,0,-2,0,0,2,-2,-3.0,-0.5216999999999998,-1.4040000000000004,-0.49999999999999994
375,6,1.0,1.0,0,-2.539999999999992,-2.539999999999992,0,1,-2,0,-3,3,4.0,2.0445,-2.0418,0.0
376,5,1.0,1.0,4,7.6200000000000045,0.0,0,4,0,2,-2,4,0.0,-0.6616,-0.5011999999999994,1.6
377,1,1.0,1.0,5,5.0800000000000125,5.0800000000000125,0,-1,-1,0,0,0,0.0,1.2798000000000003,-0.52,0.0
378,0,1.0,1.0,-1,-5.079999999999984,2.539999999999992,0,4,4,-2,-2,0,3.0,0.29800000000000004,0.23419999999999974,0.29999999999999993
379,7,1.0,0.0,4,7.6200000000000045,12.699999999999989,-29,3,1,-1,-3,2,0.0,-0.9222000000000001,2.016,0.2
380,5,1.0,1.0,-6,5.0800000000000125,-2.539999999999992,0,2,0,4,2,2,-2.0,-0.08840000000000003,-0.4887,0.2
381,1,1.0,0.0,2,5.0800000000000125,7.6200000000000045,0,2,3,-2,-1,-1,3.0,2.161800000000001,-0.2548,-0.19999999999999996
382,2,1.0,1.0,8,0.0,-5.079999999999984,0,4,0,4,0,4,4.0,2.715300000000001,-0.5070000000000001,-0.2999999999999998
383,2,1.0,1.0,-2,7.619999999999976,17.78,0,0,1,0,1,-1,-2.0,-0.7155,0.0,0.8
384,3,1.0,1.0,3,0.0,-5.079999999999984,0,-4,-1,0,3,-3,2.0,0.6099000000000001,-0.36119999999999997,0.0
385,2,1.0,0.0,-6,-10.159999999999997,-5.0800000000000125,0,3,0,0,-3,3,1.0,-1.8755999999999997,0.8785000000000001,0.0
386,1,1.0,1.0,-7,-7.6200000000000045,-12.700000000000017,0,3,-3,4,-2,6,4.0,-0.2008000000000001,-0.27899999999999997,-0.4
387,2,1.0,1.0,-1,0.0,0.0,0,-2,1,-2,1,-3,-4.0,-1.4124000000000003,-0.28,0.3
388,1,1.0,1.0,7,-2.539999999999992,0.0,0,1,0,1,0,1,1.0,-0.5675999999999999,1.62,0.0
389,0,1.0,1.0,-5,0.0,5.079999999999984,0,1,1,0,0,0,0.0,1.6284,6.4849,-0.8
390,7,1.0,1.0,6,-5.079999999999984,0.0,-26,3,3,0,0,0,0.0,-1.3256000000000003,-0.4936,-0.3
391,7,0.0,1.0,-7,-2.539999999999992,-7.6200000000000045,15,2,4,-3,-1,-2,-2.0,0.020600000000000396,-0.4686,-0.1
392,6,0.0,0.0,9,-5.0800000000000125,-7.6200000000000045,0,7,4,12,9,3,0.0,-0.8844000000000001,0.126,0.3
